id,name,artist_popularity,artist_genres,followers,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6
3sGurfp0enhDPhU9yuzIPL,Exovis,27,['rain'],56,rain,,,,,NA,NA
03mz3G1gu1GPNgAWY4qR2w,SikTh,27,['djent'],68440,djent,,,,,NA,NA
18ntTe4n8s186NjAUNvxX4,Verplex,27,['furry'],5993,furry,,,,,NA,NA
3ICo3DF8pXFJEdzph2b6gh,Charlie Sloth,27,['grime'],20300,grime,,,,,NA,NA
2svDO4Tdm3yikgqNWkrIc0,Grihsam,27,['mantra'],3179,mantra,,,,,NA,NA
2tCxPjdIQUUkgfLhAppyhD,Raven Black ,27,['slayer'],21127,slayer,,,,,NA,NA
5c6TMfVA8Jf8IMpztgEMxX,Schlish,27,['dmv rap'],3902,dmv rap,,,,,NA,NA
2QQVBYuFqkbV1je2L9aV1Z,KaraokePro,27,['karaoke'],4233,karaoke,,,,,NA,NA
6w3dVAguFBzEcoN6Q32eIC,India Lake,27,['nyc pop'],1296,nyc pop,,,,,NA,NA
07Y8trtAhW1FFUPqZYTosy,NexXthursday,27,['nyc rap'],12541,nyc rap,,,,,NA,NA
0ZGZmWtWphCJmiN1ENgSc5,Taw,27,['traprun'],6274,traprun,,,,,NA,NA
46mFShagVGedAtk3aIxg4l,White Knight Instrumental,27,['bardcore'],3589,bardcore,,,,,NA,NA
4AEv9RpfPAr67W04LqWLDb,Adele Roberts,27,['bossbeat'],735,bossbeat,,,,,NA,NA
1WDO4xwX0947tuRK6nkIGo,Georgina Black,27,['dark r&b'],245,dark r&b,,,,,NA,NA
5GRcUxWCbjylgesQn7Zqox,Supa Dupa Humble,27,['meme rap'],17208,meme rap,,,,,NA,NA
4ciy3r7f8nrBKoLZsJ6oVY,Sghenny,27,['raggatek'],3551,raggatek,,,,,NA,NA
4tRIgbz8Pv0cPfCiMmWdae,Lucas Cordalis,27,['schlager'],2872,schlager,,,,,NA,NA
2BOw2Ooy4maMEzNg1LR0HJ,marshall4,27,['dariacore'],1631,dariacore,,,,,NA,NA
3saLukWUrUkKxIDmKlqc1J,orbe,27,['j-ambient'],4611,j-ambient,,,,,NA,NA
6WihzehCP7blY2yHNHwwQF,MSDOS,27,['jazzy dnb'],2828,jazzy dnb,,,,,NA,NA
1eFrLSBDlhX8klFrDvvjJA,Kihambo,27,['lo-fi vgm'],806,lo-fi vgm,,,,,NA,NA
0OQ1Jx0Xn8Lhz7XmwFvfjZ,Champion Xegg,27,['lo-fi vgm'],1175,lo-fi vgm,,,,,NA,NA
3bozPJV91S0ktrr1fwzVhp,vampiregloshit,27,['sigilkore'],4681,sigilkore,,,,,NA,NA
5ThFCI4cTCXf6K82HwILf1,22juggn @jaeyslx,27,['sigilkore'],6711,sigilkore,,,,,NA,NA
21eeOqX01yzH3M9nSyYJ1S,The Code,27,['trap soul'],16614,trap soul,,,,,NA,NA
6mRrGf8lw51Iux6dPQWWlr,Megan & Liz,27,['viral pop'],100677,viral pop,,,,,NA,NA
472pLATJRRVRxQSxnnlcrB,Two Worlds,27,['viral pop'],11606,viral pop,,,,,NA,NA
5LZgrPNpCj6sxT5Z0S4K8f,Buffalobang,27,['glitchcore'],8146,glitchcore,,,,,NA,NA
2VxVeqKxqdKXKrPKFf8N5N,Relaxing Piano Jazz Music Ensemble,27,['pianissimo'],7984,pianissimo,,,,,NA,NA
6xFnxGZ0APuqVrHxEoOJL2,Technosnaus,27,['russelater'],4220,russelater,,,,,NA,NA
63ptKgVn8Gh1Zc8BZMYKze,Type Beats,27,['trap beats'],13854,trap beats,,,,,NA,NA
25rFpVof2UHKHeSjpXX3vH,TNT Tez,27,['alabama rap'],11930,alabama rap,,,,,NA,NA
0aDiDIQbJrePa1QFZidEmy,Mokhov,27,['ambient idm'],5958,ambient idm,,,,,NA,NA
6SI2JOqTJwLVX63w28PxoL,Just Her,27,['deep techno'],8323,deep techno,,,,,NA,NA
6pl97EBvPiZRSPaR5ZapAI,Raven Henley,27,['deutschrock'],2793,deutschrock,,,,,NA,NA
2SJRVFLT1rSs5oKiqsZ04T,LXVIATHXN,27,['drift phonk'],9562,drift phonk,,,,,NA,NA
3XhaUjDe9xDwneumjdsmsa,Hotmood,27,['funky house'],7302,funky house,,,,,NA,NA
4SO5n5ed18AAFhbndSQWsv,Iden Kai,27,['future funk'],3962,future funk,,,,,NA,NA
59VnlhPsQfgAKwBygUqxdI,Dj suwandi,27,['fvnky rimex'],3181,fvnky rimex,,,,,NA,NA
1mU90AGDgyuZLwFuYEZrEL,Dj POPO,27,['fvnky rimex'],18028,fvnky rimex,,,,,NA,NA
74fTDYAf5MD95BOc6d4KFy,Whaleinator,27,['rhythm game'],2203,rhythm game,,,,,NA,NA
06tNNxVLJdEZsxhQKsIcOv,Keyan JRN,27,['trap triste'],12738,trap triste,,,,,NA,NA
02U68BQCUSYgr9eTBWRHLK,Fake Pictures,27,['german dance'],1717,german dance,,,,,NA,NA
2ijQUWrV6cLziaz08EYbRK,Pas Comme Eux,27,['rap tunisien'],765,rap tunisien,,,,,NA,NA
5l9VrNt92FCVro9qeWKBwi,Sound of Muses,27,['singing bowl'],139,singing bowl,,,,,NA,NA
6HCEMvbBTPc6f4MpxIsnqb,Captain David Cole,27,['military band'],148,military band,,,,,NA,NA
6rYmVcx0TKASZU6Tn3MgA3,Alexia Reis,27,['sertanejo pop'],9891,sertanejo pop,,,,,NA,NA
1PPyzpnVhzlh4mrUrIkCzr,Jay Dixie,27,['stutter house'],11295,stutter house,,,,,NA,NA
5mGxaqvDTzbfIHnWjNfgKk,Tobless,27,['viral afropop'],21529,viral afropop,,,,,NA,NA
6YczkNz5V8O3xnSrYbVEiU,Dyler,27,['arabic hip hop'],59515,arabic hip hop,,,,,NA,NA
0jRyv7vPd6M0KYgSVmBCtF,071 NELLY THE MASTER BEAT,27,['bolobedu house'],9502,bolobedu house,,,,,NA,NA
3iFMfPvVhkPDaR6uCaBV9q,Emmett Kai,27,['brooklyn indie'],10284,brooklyn indie,,,,,NA,NA
3xs0A3tgBWKSKs9lGhqmfL,David Usher,27,['canadian indie'],14531,canadian indie,,,,,NA,NA
4A5Cqzt74ifcBynOLjpiO1,Fearing,27,['dark post-punk'],16883,dark post-punk,,,,,NA,NA
0s6v2jpUZLV3Qs0xbm1n6f,The Percy Faith Strings,27,['easy listening'],13173,easy listening,,,,,NA,NA
7HAq3UBI3pb8ok9k7dkdGR,Celeigh Cardinal,27,['edmonton indie'],3066,edmonton indie,,,,,NA,NA
1gfKoKe7IlVgI1rL6qG7J2,Angelov,27,['melodic techno'],10309,melodic techno,,,,,NA,NA
3z2IySIVkUy23tiLxLy4Wh,Fatboy SSE,27,['new jersey rap'],18504,new jersey rap,,,,,NA,NA
40IZdheBXk68ywHh7DR8Tr,Raphael Rabello,27,"['choro', 'violao']",22409,choro,violao,,,,NA,NA
11FSIXdc7G5imj7GMxIJd3,Ariann Music,27,['latin viral pop'],168086,latin viral pop,,,,,NA,NA
3rSpnCzb6wtsvZlGkkcHz4,Sumo Cyco,27,"['pixie', 'slayer']",37642,pixie,slayer,,,,NA,NA
0spcNDKHmvQq0UpORm8zZN,Cardio Hits! Workout,27,['workout product'],18309,workout product,,,,,NA,NA
05uYzJFsZl7jm3bb5ePszJ,Miguel Orías,27,['cumbia boliviana'],9188,cumbia boliviana,,,,,NA,NA
1HX7ovHKJG8M8cUoSvH6UB,dOP,27,['deep disco house'],13065,deep disco house,,,,,NA,NA
6DSgiEGO7rSPIq4KFrkE2b,Emily Keener,27,['deep talent show'],2279,deep talent show,,,,,NA,NA
32rI2a65NqHEnTAewmPNEC,Voice of Baceprot,27,['indonesian metal'],35705,indonesian metal,,,,,NA,NA
7but14WsfXJkF8hm07xx6E,BLACKSTARKIDS,27,['modern indie pop'],31201,modern indie pop,,,,,NA,NA
61GPxWkJTF8LCGp0zafwah,Main Costa,27,['plugg en espanol'],468,plugg en espanol,,,,,NA,NA
2ekAQJaUrnLWfvamRRQwom,Drakensang,27,['video game music'],1334,video game music,,,,,NA,NA
3amcbREZwzEZn3pf2hIA9p,Henry free,27,['dembow dominicano'],3935,dembow dominicano,,,,,NA,NA
1qf33olqUQiZBdPaDyXlef,Starmac Publishing,27,['dembow dominicano'],1289,dembow dominicano,,,,,NA,NA
5lsvMPwR3bjyZblIe3h9EK,Toadface,27,['experimental bass'],16047,experimental bass,,,,,NA,NA
0yGFBQWLY4RlvdlOkMdSdQ,Rafael Santos,27,['vallenato moderno'],100538,vallenato moderno,,,,,NA,NA
3zAIqhrh0KA5mFoehs7HqZ,Jayne Denham,27,['australian country'],6142,australian country,,,,,NA,NA
4idyrAA6wZyU9umXHFoM9p,Rubén Juárez,27,"['bandoneon', 'tango']",8296,bandoneon,tango,,,,NA,NA
2X0bW6IUNbMDrTFoSX05W2,Wes Harris,27,['jacksonville indie'],3115,jacksonville indie,,,,,NA,NA
0JqP06xsTN1rmZVgV7cEm8,Stupid Goldfish,27,['deep tropical house'],2888,deep tropical house,,,,,NA,NA
7oBwDTaXpreH9jqXxtH2VP,Martin Grenelle,27,['instrumental lullaby'],81,instrumental lullaby,,,,,NA,NA
6P8QexnCWvZ3v4mRQy14aN,Max Webster,27,['classic canadian rock'],30880,classic canadian rock,,,,,NA,NA
70sTS2TfD7x40e01or0h2I,Christopher O'Riley,27,['compositional ambient'],10831,compositional ambient,,,,,NA,NA
3ASyBGOeYD6Sk0Vccg8sBW,Toh Kay,27,"['folk punk', 'ska punk']",26269,folk punk,ska punk,,,,NA,NA
7mMUotG5DyGutI5ymq9AVi,DJ DK BEATS,27,"['funk mtg', 'rave funk']",7457,funk mtg,rave funk,,,,NA,NA
7Bu90tRyNrQvmkf0Xqggfe,Johari,27,['progressive metalcore'],18531,progressive metalcore,,,,,NA,NA
6qKHvs6N15YORScDTh84vy,VIVE Worship,27,"['pop worship', 'worship']",3902,pop worship,worship,,,,NA,NA
2hpwTpq2QENZv7EAvniKDR,Joey DeFrancesco,27,"['jazz organ', 'soul jazz']",20468,jazz organ,soul jazz,,,,NA,NA
3bNh0Phn54FyIKsD8cB7xM,Prince Diallo,27,"['guinean pop', 'mande pop']",17678,guinean pop,mande pop,,,,NA,NA
57n0GwAnyELOvq620O2tOJ,EXO-M,27,"['chinese idol pop', 'k-pop']",1022518,chinese idol pop,k-pop,,,,NA,NA
6mpIGgvVVlb1m1OwoGKRuY,Zachary Richard,27,"['country quebecois', 'zydeco']",9689,country quebecois,zydeco,,,,NA,NA
5AxvwuphHe1W0guc32Fhn7,Fosa YG,27,"['dutch hip hop', 'dutch trap']",4296,dutch hip hop,dutch trap,,,,NA,NA
7p9ktJF6bgrSyIfz3fnphS,Bustaavat Budit,27,"['finnish hip hop', 'suomirap']",3465,finnish hip hop,suomirap,,,,NA,NA
030ma4QtsnydUwd4M2qXWt,Brittni Paiva,27,"['slack-key guitar', 'ukulele']",3136,slack-key guitar,ukulele,,,,NA,NA
28KtnfdwBHptsGPPWjeovU,Trampolene,27,"['swansea indie', 'welsh rock']",13601,swansea indie,welsh rock,,,,NA,NA
1bONVLlQIiuULYblokrPxj,周璇,27,"['c-pop', 'vintage chinese pop']",9741,c-pop,vintage chinese pop,,,,NA,NA
4xM0Rz2FbjZevoVLVJUgEQ,The Big Pink,27,"['dance rock', 'electronic rock']",37391,dance rock,electronic rock,,,,NA,NA
3tGFcZOV2YCIlEV9hwKceh,Yesterdayneverhappened,27,"['chill breakcore', 'glitchbreak']",9259,chill breakcore,glitchbreak,,,,NA,NA
6FOsnaGZqVm60esnJdCadh,Fully Bad,27,"['dancehall', 'jamaican dancehall']",14806,dancehall,jamaican dancehall,,,,NA,NA
6j7XK7KYc9Ie6pUqkFoS4U,Tbi$h,27,"['brisbane hip hop', 'indie hip hop']",2942,brisbane hip hop,indie hip hop,,,,NA,NA
6M4HwfIjf33RNtOjq3pIzf,Char,27,"['classic city pop', 'japanese blues']",26080,classic city pop,japanese blues,,,,NA,NA
7tfbOEetf0o8LgQRUsPVmS,Mr.Busta,27,"['hungarian hip hop', 'hungarian pop']",41026,hungarian hip hop,hungarian pop,,,,NA,NA
0gjoWt9fRKf09gYem1xjn6,Nathan K,27,"['swedish hip hop', 'swedish trap pop']",22462,swedish hip hop,swedish trap pop,,,,NA,NA
2mOo2XmJUlRFE3iX2pQNXW,HumbleSmith,27,"['afrobeats', 'afropop', 'nigerian pop']",45470,afrobeats,afropop,nigerian pop,,,NA,NA
4icLWF7iJJ1LSfB3UYSGrK,Roman Hurko,27,"['orthodox chant', 'ukrainian classical']",1241,orthodox chant,ukrainian classical,,,,NA,NA
5ArqvMflDEhxdqW8sBBQUQ,Gary Bartz,27,"['jazz funk', 'jazz saxophone', 'soul jazz']",24137,jazz funk,jazz saxophone,soul jazz,,,NA,NA
5BTlwnHtDmzpMj0URbp4Ur,MiM0SA,27,"['glitch hop', 'halftime dnb', 'purple sound']",27086,glitch hop,halftime dnb,purple sound,,,NA,NA
7mN3Rz6MsJEn9tvScb3xXe,Hrvrd,27,"['charlotte nc indie', 'progressive post-hardcore']",31517,charlotte nc indie,progressive post-hardcore,,,,NA,NA
1bLcdHalDusGM70EM8oxmk,Jose Miguel Class,27,"['classic colombian pop', 'musica popular colombiana']",32252,classic colombian pop,musica popular colombiana,,,,NA,NA
543QE1sqcqcNAL8JSK4Jzd,GAIKA,27,"['deconstructed club', 'fluxwork', 'grimewave', 'vogue']",23958,deconstructed club,fluxwork,grimewave,vogue,,NA,NA
7DNQbLb6TYUiLL9QNOivtG,Gunnar Wiklund,27,"['classic swedish pop', 'dansband', 'vintage swedish pop']",8556,classic swedish pop,dansband,vintage swedish pop,,,NA,NA
3oR4WGx25VnbDs2FNE4e4T,Dolly Roll,27,"['classic hungarian pop', 'hungarian pop', 'magyar retro dance']",13752,classic hungarian pop,hungarian pop,magyar retro dance,,,NA,NA
5WR2etEYdApwPH0NNv8CTz,董事長樂團,27,"['taiwan indie', 'taiwan pop', 'taiwan rock', 'taiwanese indie']",17786,taiwan indie,taiwan pop,taiwan rock,taiwanese indie,,NA,NA
49HrBvSTA170eDdlemSH62,Random,27,"['taiwan indie', 'taiwan pop', 'taiwan rock', 'taiwanese indie', 'taiwanese pop']",22346,taiwan indie,taiwan pop,taiwan rock,taiwanese indie,taiwanese pop,NA,NA
5eSXFv3Ll2MEHf0eSAYJGu,James MacMillan,27,"['21st century classical', 'british contemporary classical', 'contemporary classical']",5822,21st century classical,british contemporary classical,contemporary classical,,,NA,NA
1luY92PbdGWRyBRY1ZR7o1,The Unthanks,27,"['british folk', 'chamber folk', 'traditional british folk', 'traditional english folk']",39164,british folk,chamber folk,traditional british folk,traditional english folk,,NA,NA
7hbt5COPR9EYJj9CLN89th,Martin Novales,28,[],4989,,,,,,NA,NA
6SusScAL9iW1SN9aIiBa3T,Eloise Viola,28,[],2832,,,,,,NA,NA
2HirF2WCY6hvGcQjeqSkNJ,Demaklenco,28,[],2934,,,,,,NA,NA
7y1Z5RFuhmn0L1in87Hayd,Lucas,28,[],538,,,,,,NA,NA
4h4ha9phK6vWBLXW1VWin0,by Gunnarsson,28,[],2223,,,,,,NA,NA
4thGcsymOK5oc43gJVtAqZ,OB OBrien,28,[],17380,,,,,,NA,NA
0ECDOlOt6XQdhgWTEo6hD7,MONK,28,[],17963,,,,,,NA,NA
6gCVqpH1TO1mC1AbiH0f6K,XXXUMITHAN,28,[],250,,,,,,NA,NA
6yb7iR9KSHvoITAvoxz3ia,Stevie Mackey,28,[],4081,,,,,,NA,NA
5kXeC8tUB59IZXTyNkT8TJ,Enzo Buonaurio Sax,28,[],9742,,,,,,NA,NA
7KPX8F8F0fLE0sYMTU4p9R,YUNG SAINT PAUL,28,[],4624,,,,,,NA,NA
5gl6pfPwJ1coivVUMZPiS9,Dennis Wilson,28,[],42725,,,,,,NA,NA
6RhkgeqhRai3jy4ULSlxFx,Juliana Madrid,28,[],5888,,,,,,NA,NA
2rnbEuncrIGu0oMW60ZwrT,Flow MVP,28,[],1873,,,,,,NA,NA
1ky3PEixUHYvSHGeO8TSmb,2DEEP,28,[],947,,,,,,NA,NA
579gqOWObrveo5pMiGr1AU,NFasisRD,28,[],10980,,,,,,NA,NA
4kNHs1OvhTfdpGPt7QslOG,Sam Smith,28,[],9844,,,,,,NA,NA
1eKucUW0u8DXDBkNCewl0m,Bret Michaels,28,[],34961,,,,,,NA,NA
26dX7Y7nMo1sC2T3O7TwNj,LittleTranscriber,28,[],2684,,,,,,NA,NA
0Qo3l9L4ljJJ7eVpUlxjZS,Treisy Music,28,[],23,,,,,,NA,NA
10IBszU1Hl3jj802L1Wuvx,Sr Pich,28,[],24,,,,,,NA,NA
6eDNZIYQgbKYmKUdDqx9xC,Leonell Cassio,28,[],19147,,,,,,NA,NA
2O6xZPq4ER6q6xwdW3sLfQ,Luke Borchelt,28,[],284,,,,,,NA,NA
1xARs9iG7527KpXFVeVzXk,DROP,28,[],995,,,,,,NA,NA
5TGdkTyHliaYLHPGxqcSUt,OVERSTREET,28,[],50903,,,,,,NA,NA
3cGI2IfwIMXdCPbOp2AfTl,m3gan,28,[],8980,,,,,,NA,NA
51Qp81HqR3dreIiQmznIzp,Trekt,28,[],241,,,,,,NA,NA
529h0nQkDogis6H0ox3cVn,D Phoenix,28,[],91,,,,,,NA,NA
0INEIPRGf46TCWhJI7G4UF,Alixx,28,[],2397,,,,,,NA,NA
2Z1KbXZk5p5DqqvUSJVUEi,Mac Amish,28,[],1006,,,,,,NA,NA
5Vbly2qGu0ehf7CAJYJKDb,Piano Skin,28,[],318,,,,,,NA,NA
6OmQ3QpipDrfFdHjtYNMp1,PEAKS!,28,[],3189,,,,,,NA,NA
5XzmFGPnGNZyhEbSvgacUZ,Ramazan Talay,28,[],3182,,,,,,NA,NA
2uRRzXIg35vX6ri6P2oXaR,Superstar Narley,28,[],1120,,,,,,NA,NA
0jMnOC6Aa7ayV4nBZrGEwm,Nikki,28,[],3153,,,,,,NA,NA
6xtxoTYp3AgomC2pfUKl8Q,Fugee,28,[],268,,,,,,NA,NA
5xk5b6Dvy0eCIwvby5ZTf4,Lilwaddy,28,[],1635,,,,,,NA,NA
5F8oPLYeNdQR8btNkeb4xR,Post-Modern Connection,28,[],5944,,,,,,NA,NA
2URKy5EBk6Ew0jkOFRvt1u,NEO KB,28,[],1414,,,,,,NA,NA
58quCP7j2McEeEtRungVle,Charlotte Devaney,28,[],5900,,,,,,NA,NA
2wn2pCmitUYCC9CXcbYBCl,CBG,28,[],325,,,,,,NA,NA
378nUaqWlvNG3xRIszxzLs,Sabrina 胡恂舞,28,[],3463,,,,,,NA,NA
2cQsMtqLSsigoMXOxMUVqP,TAKANE NO NADESHIKO,28,[],4786,,,,,,NA,NA
0TMW4pEBWFz1GZa0cGua0l,RAINA,28,[],3969,,,,,,NA,NA
74iRij50dBHAjnypz4R6bZ,KICKCHEEZE,28,[],1719,,,,,,NA,NA
3j5G36WYo5pVj5ZkSCip2z,Greg e Gont,28,[],1091,,,,,,NA,NA
1BwbCgbN4e8FR42yftY52p,Hanan,28,[],15208,,,,,,NA,NA
46MCuuImf15oRqY9k59ixT,Krypy,28,[],640,,,,,,NA,NA
6W2r8LhTkqCheVZ17OVOzV,Chris Bowl,28,[],534,,,,,,NA,NA
6dJeCAbZEvbpbUZyN7OeBh,Ylluw,28,[],127,,,,,,NA,NA
5boaRZCU7efpwDcDhbOlxp,A Million in Vermillion,28,[],11631,,,,,,NA,NA
5DzbrAr5qi4INTycz56zIf,Cinescore,28,[],368,,,,,,NA,NA
4Qr1Yyt6VRNy95DeeXP8kE,Andy Garrett,28,[],901,,,,,,NA,NA
0wS9cfnhhcxRms3lEZGtDm,MiguelTheDev,28,[],1192,,,,,,NA,NA
7BtfpLmSVG213iEO345Zh3,Miguel Defaus,28,[],177,,,,,,NA,NA
3F0yXUQtJJMP3uRXuHygrq,The San Miguel Master Chorale,28,[],836,,,,,,NA,NA
4U6245OE6dlqMEOjDpWJzn,Jban$2Turnt,28,[],5858,,,,,,NA,NA
0V907eD7yhkXCxJJzpHTai,Sean Norvis,28,[],690,,,,,,NA,NA
1U7nDI6jydkqHWaOtUdlkx,Miguelle & Tons,28,[],730,,,,,,NA,NA
6BedCZ9nwweOGWcugqE4V5,Miguel Carvena,28,[],293,,,,,,NA,NA
1GFGKpUhMtHRmO1WZ0RbDp,D. LYNCH,28,[],6918,,,,,,NA,NA
0mB5bRJsOsOb9sHlj264yE,MASY.,28,[],5091,,,,,,NA,NA
1x2yCv1GTPRRYymqPuZGPZ,$hyli,28,[],5538,,,,,,NA,NA
5hxymOfLZpzDINE8K3JnwE,Del Playa,28,[],8795,,,,,,NA,NA
5zXYfPzicvuzdr21CP0wUz,All American Music Factory,28,[],183,,,,,,NA,NA
3VBHUYFTCIfvLRAwI3QmcS,Calming Water Consort,28,[],1235,,,,,,NA,NA
05OOKJmZpLfwCoeCGUKHTU,Enrique Rocha,28,[],1382,,,,,,NA,NA
7iHTJPF1k1e9SF1BwqbAe0,NATIIVE,28,[],12283,,,,,,NA,NA
0kOxXA0mE6XHzEzRcEmZ9e,PANIMA,28,[],443,,,,,,NA,NA
47tvdFXg27zvlVIyI9FqxG,derani,28,[],1365,,,,,,NA,NA
68dHydDJaGybJn9RdBZxlr,ThaRealMsPearl,28,[],12886,,,,,,NA,NA
20cfguqUIIL1wn3s5pGOgx,Girl in the Distance,28,[],217,,,,,,NA,NA
250bVzozba82xl0yXRY9KX,Pájaros y Pajaritos,28,[],45,,,,,,NA,NA
0ifDzAhf5knfZyaUiG4Deu,MEMBER,28,[],537,,,,,,NA,NA
4itCx2QvYpVeSVxZdnC16G,Dim Zach,28,[],6194,,,,,,NA,NA
0g66eFnXT4NQDTR99b5Fy2,Sukhmani,28,[],2368,,,,,,NA,NA
5lI1MSyFs37JHDS57mlAbp,EXOSSI,28,[],748,,,,,,NA,NA
4Gpg2ihXpXAkCB3osS29Q3,WeWakeMusic,28,[],15160,,,,,,NA,NA
07tYfnnFx2sqV40VRyRLJm,CGEE,28,[],346,,,,,,NA,NA
2qNE17r5ZP948YmCYQiGqD,MicroDragon,28,[],983,,,,,,NA,NA
4afXJaDsXOYRPYklYepSYT,Nezareth,28,[],3188,,,,,,NA,NA
6tYghGt37fruBYRLsNNFwT,Vortanders,28,[],8,,,,,,NA,NA
0MZqxeVtllPhDp3d4nuUVI,Aaliyah Rose,28,[],4040,,,,,,NA,NA
0rnyOfVBgfZxHwcYkIMdWD,maksy.,28,[],1838,,,,,,NA,NA
6AaNOdm4yjzgyk87GkM38o,Prince Dre the President,28,[],84,,,,,,NA,NA
6Cm8HAcz329ltnH1h5s68Y,Miranda,28,[],9918,,,,,,NA,NA
31BitTn0Vlz3sJeUwTNsQV,Alan Hernandez Oficial,28,[],8195,,,,,,NA,NA
3BDyPnpEAyd6kFM1Wgpdgz,Toby Lightman,28,[],12425,,,,,,NA,NA
3RYYOqJbyy8il1lW470Euo,Indi Maan,28,[],2285,,,,,,NA,NA
3cF8xz5b7LgXlnCp8CJB6C,Raphael,28,[],2623,,,,,,NA,NA
0owrNlxvcLL8KI0U5sYBUb,Louis York,28,[],8994,,,,,,NA,NA
269odj7fBvXsPaE7kEhXGd,Rodle,28,[],417,,,,,,NA,NA
1xHTfW0mULQmn6CM9f2wvN,Anthony Bruno,28,[],592,,,,,,NA,NA
2uyWbsVWMfUo0SbhBmOXzq,Milo Black,28,[],492,,,,,,NA,NA
3MtxjMK8THXs68bA6UDCMN,YGZ,28,[],1078,,,,,,NA,NA
7iT4LvEHRkyMvTSt0ho4Km,Mr. Pandemy,28,[],663,,,,,,NA,NA
1o7ZTFiwtNY4lB9p2q1pt1,cyber milk chan,28,[],2173,,,,,,NA,NA
2BhxSaE6i84DcQP2t9DccS,Fernando Bussetti,28,[],3940,,,,,,NA,NA
4CMvEyC2SnK6Bu44i8kHQP,Mello Time,28,[],9924,,,,,,NA,NA
2apZ9GQcbGiLxerXS63Dh6,Marsel,28,[],1199,,,,,,NA,NA
5jD0LZ9OSduwHUU7Ch5YjI,La Melodia,28,[],1,,,,,,NA,NA
2rNDx0bjMd0c63tmVjEiol,Rauly Mex,28,[],8,,,,,,NA,NA
7BqbQBy8ktqjPXUMjL99CJ,Juan Mendez,28,[],4821,,,,,,NA,NA
3ZVObyJtgC8046dI2nO0kf,Tzarboy,28,[],1685,,,,,,NA,NA
4VBnJeiU0cPtYBHmg7mdRc,The Unchained,28,[],363,,,,,,NA,NA
4IBpynusvrYJwwFyJSENH9,Jay E,28,[],247,,,,,,NA,NA
7LAUsmZK0QfpJAmapct66h,ABSOLUTE.,28,[],5923,,,,,,NA,NA
3uOv0WiVVvdWvGMx9NoQDz,YahNayShin,28,[],73,,,,,,NA,NA
7ongQJ5Mpvp0QuRLxfoCBO,Navnit kachhap,28,[],640,,,,,,NA,NA
5xjsicDOLyhLhiphemw6ni,We Are One,28,[],2190,,,,,,NA,NA
4AP7JhKdZAguEjw84OlM9b,Alessio Cala',28,[],1511,,,,,,NA,NA
1b0pgsUv8hNw2iM4R4XlcI,Alexis Carlier,28,[],8996,,,,,,NA,NA
3gmJYDVdrlGWWD5uVCUQOe,Dream Widow,28,[],51031,,,,,,NA,NA
7zZ5dms7iXPQz2FeYN16N2,The Beverly Hills Teens,28,[],174,,,,,,NA,NA
2LEvYxGrWlnfqiKoqVcwi6,LIL Mexico,28,[],2269,,,,,,NA,NA
1l4YSFn1F3fHl1rgOElb0F,Jay-Roc,28,['bboy'],1249,bboy,,,,,NA,NA
5ZIm5TQdIRsUD3NuypoyDC,Sound Bean,28,['meme'],1985,meme,,,,,NA,NA
5M6GE2n46o0qBIyGXtzdQz,The Pack,28,['hyphy'],30640,hyphy,,,,,NA,NA
1kwv2ZDCeSTSoa9J88tN3N,Exotic Wave Sounds,28,['ocean'],42,ocean,,,,,NA,NA
4hW7U8CsDS56uxAUrpYbYL,Lara & Reyes,28,['rumba'],6483,rumba,,,,,NA,NA
23gy0Z6YwIF8GObphQmKDN,Los Desertores de Durango,28,['corrido'],7779,corrido,,,,,NA,NA
1URwpSLjCBhRjnw4SUwNyL,Bobby Sessions,28,['dfw rap'],16168,dfw rap,,,,,NA,NA
0FQnTKF71zmqOzMB1ulput,ProSound Karaoke Band,28,['karaoke'],19470,karaoke,,,,,NA,NA
42QKiNCqr36B0gfgETuA9t,Tiny Tracks,28,['lullaby'],2639,lullaby,,,,,NA,NA
1CreZzUjgH6VM5zQDtIFrI,Aslam Sabri,28,['qawwali'],7620,qawwali,,,,,NA,NA
3KNpTmSDhaORVahz00VlhW,Jay Royale,28,['boom bap'],5509,boom bap,,,,,NA,NA
3lqdW7EMuC2GmwqGSuOI9a,SmokeyGM,28,['cali rap'],16252,cali rap,,,,,NA,NA
5gpdr2m2nOvvKrEgtbD16W,Ben Zaidi,28,['folk-pop'],21472,folk-pop,,,,,NA,NA
2kg5UE6FjFJbfgmJbnpNqp,Cali Cartier,28,['hyperpop'],4127,hyperpop,,,,,NA,NA
4YlhxCoA1qEgTHoOBaKu1t,Magic Bronson,28,['la indie'],16732,la indie,,,,,NA,NA
4WChwgMrLJSFKqAbfYA4Es,Bandingo YGNE,28,['meme rap'],42212,meme rap,,,,,NA,NA
2FilTwLu8uW8H73tdyq9lR,Seth Bishop,28,['teen pop'],14711,teen pop,,,,,NA,NA
1EAcO01N3yXpUGqhCJjPiT,Soul Speech,28,['uk house'],1227,uk house,,,,,NA,NA
5gmWNn07FGOGzN2qFhfOuW,Touch Of Class,28,['afrikaans'],9053,afrikaans,,,,,NA,NA
2YiWowjyYqKEXuAle5oNDU,Sam Sky,28,['anime rap'],1938,anime rap,,,,,NA,NA
